Customer ID,Recency,Frequency,Monetary,KMeans_Cluster,Cluster_Persona
14991,66,17,233.9,3,Potential Loyalists
14992,78,27,210.5,3,Potential Loyalists
14993,199,10,36.13,0,At-Risk Customers
14994,18,302,867.43,3,Potential Loyalists
14996,117,37,366.33,0,At-Risk Customers
14997,291,10,187.2,2,Hibernating / Low-Value
14998,64,44,223.91,3,Potential Loyalists
14999,228,8,116.73,2,Hibernating / Low-Value
15001,30,48,158.36,3,Potential Loyalists
15002,3,242,2822.12,3,Potential Loyalists
15003,109,341,953.0,0,At-Risk Customers
15005,2,1274,6932.8,3,Potential Loyalists
15006,89,57,227.25,3,Potential Loyalists
15011,31,19,375.8,3,Potential Loyalists
15012,9,120,359.12,3,Potential Loyalists
15013,123,342,1431.1,0,At-Risk Customers
15015,137,282,1931.87,0,At-Risk Customers
15016,29,86,424.81,3,Potential Loyalists
15018,3,3,45.3,3,Potential Loyalists
15020,15,28,203.42,3,Potential Loyalists
15021,2,242,820.8100000000001,3,Potential Loyalists
15022,313,17,117.85000000000001,2,Hibernating / Low-Value
15023,5,411,4128.53,3,Potential Loyalists
15024,3,204,2108.97,3,Potential Loyalists
15025,204,69,560.78,0,At-Risk Customers
15026,11,78,577.66,3,Potential Loyalists
15027,36,38,874.51,3,Potential Loyalists
15028,4,67,487.32,3,Potential Loyalists
15029,255,8,208.2,2,Hibernating / Low-Value
15030,16,16,709.9300000000001,3,Potential Loyalists
15031,30,281,2106.69,3,Potential Loyalists
15032,2,32,329.3,3,Potential Loyalists
15034,22,341,2898.04,3,Potential Loyalists
15037,12,44,370.01,3,Potential Loyalists
15038,5,148,540.67,3,Potential Loyalists
15039,4,1201,13866.79,3,Potential Loyalists
15040,177,1,7.49,0,At-Risk Customers
15041,80,40,113.67,3,Potential Loyalists
15043,109,38,323.2,0,At-Risk Customers
15044,15,430,7330.76,3,Potential Loyalists
15046,61,182,1773.01,3,Potential Loyalists
15048,4,23,98.7,3,Potential Loyalists
15050,57,56,1118.31,3,Potential Loyalists
15051,15,132,1822.1,3,Potential Loyalists
15055,110,81,474.07,0,At-Risk Customers
15056,156,6,123.5,0,At-Risk Customers
15057,79,39,1298.64,3,Potential Loyalists
15058,12,77,1096.09,3,Potential Loyalists
15059,12,342,1972.98,3,Potential Loyalists
15061,3,103,4638.96,3,Potential Loyalists
15062,59,99,1521.51,3,Potential Loyalists
15064,46,72,1054.2,3,Potential Loyalists
15065,46,8,115.03,3,Potential Loyalists
15067,49,77,1477.18,3,Potential Loyalists
15068,54,111,505.84,3,Potential Loyalists
15070,227,29,574.1,2,Hibernating / Low-Value
15071,22,23,398.24,3,Potential Loyalists
15072,115,12,181.22,0,At-Risk Customers
15073,36,91,1432.81,3,Potential Loyalists
15074,65,26,551.3,3,Potential Loyalists
15076,158,25,472.53999999999996,0,At-Risk Customers
15077,130,23,962.88,0,At-Risk Customers
15078,4,335,7263.21,3,Potential Loyalists
15079,1,86,1742.89,3,Potential Loyalists
15080,63,31,546.25,3,Potential Loyalists
15081,3,64,1158.02,3,Potential Loyalists
15082,304,6,93.35,2,Hibernating / Low-Value
15084,15,13,277.65,3,Potential Loyalists
15085,365,9,347.54,2,Hibernating / Low-Value
15086,200,11,218.53,0,At-Risk Customers
15091,310,26,484.3,2,Hibernating / Low-Value
15092,98,17,278.85,0,At-Risk Customers
15093,8,157,4673.57,3,Potential Loyalists
15094,99,5,83.0,0,At-Risk Customers
15095,56,64,1142.05,3,Potential Loyalists
15097,219,38,293.57,0,At-Risk Customers
15100,23,10,266.7,3,Potential Loyalists
15101,151,46,843.99,0,At-Risk Customers
15102,166,24,492.21000000000004,0,At-Risk Customers
15105,66,47,754.22,3,Potential Loyalists
15107,8,22,416.55,3,Potential Loyalists
15109,215,19,458.35,0,At-Risk Customers
15110,39,15,300.35,3,Potential Loyalists
15111,8,62,1065.49,3,Potential Loyalists
15112,247,6,150.0,2,Hibernating / Low-Value
15114,19,30,518.04,3,Potential Loyalists
15115,368,14,191.74,2,Hibernating / Low-Value
15117,84,48,715.75,3,Potential Loyalists
15122,58,138,2676.49,3,Potential Loyalists
15123,57,60,1370.26,3,Potential Loyalists
15124,112,12,206.65,0,At-Risk Customers
15125,115,85,3455.66,0,At-Risk Customers
15126,172,24,415.59,0,At-Risk Customers
15127,155,11,265.02,0,At-Risk Customers
15128,66,20,271.88,3,Potential Loyalists
15129,21,110,2749.93,3,Potential Loyalists
15131,30,6,69.84,3,Potential Loyalists
15133,18,18,620.48,3,Potential Loyalists
15134,17,11,184.89999999999998,3,Potential Loyalists
15135,192,10,149.68,0,At-Risk Customers
15137,156,28,559.64,0,At-Risk Customers
15138,29,28,424.43,3,Potential Loyalists
15140,78,30,738.64,3,Potential Loyalists
15141,93,73,1220.61,3,Potential Loyalists
15142,46,103,1843.94,3,Potential Loyalists
15143,68,15,226.13,3,Potential Loyalists
15144,15,111,4270.81,3,Potential Loyalists
15149,213,36,604.36,0,At-Risk Customers
15150,92,218,3441.36,3,Potential Loyalists
15151,59,48,1239.31,3,Potential Loyalists
15152,337,29,518.14,2,Hibernating / Low-Value
15154,114,96,944.29,0,At-Risk Customers
15155,19,21,324.27,3,Potential Loyalists
15157,205,17,348.64,0,At-Risk Customers
15158,37,3,39.620000000000005,3,Potential Loyalists
15159,31,84,2454.46,3,Potential Loyalists
15160,10,19,431.11,3,Potential Loyalists
15161,24,33,119.92,3,Potential Loyalists
15162,367,11,247.2,2,Hibernating / Low-Value
15164,25,255,1183.27,3,Potential Loyalists
15165,9,25,443.3,3,Potential Loyalists
15166,103,11,154.41,0,At-Risk Customers
15167,43,249,1078.57,3,Potential Loyalists
15169,18,57,502.92,3,Potential Loyalists
15170,42,4,81.15,3,Potential Loyalists
15173,16,80,1417.26,3,Potential Loyalists
15174,46,22,330.59,3,Potential Loyalists
15176,303,50,908.14,2,Hibernating / Low-Value
15177,61,20,548.15,3,Potential Loyalists
15179,28,177,3595.15,3,Potential Loyalists
15180,3,48,758.85,3,Potential Loyalists
15181,56,2,168.0,3,Potential Loyalists
15182,21,85,1808.012,3,Potential Loyalists
15183,183,38,639.93,0,At-Risk Customers
15184,23,19,240.35,3,Potential Loyalists
15186,110,27,709.97,0,At-Risk Customers
15188,361,21,254.32999999999998,2,Hibernating / Low-Value
15189,17,20,343.37,3,Potential Loyalists
15190,70,32,634.83,3,Potential Loyalists
15191,99,34,566.55,0,At-Risk Customers
15192,1,52,869.81,3,Potential Loyalists
15194,4,150,3583.82,3,Potential Loyalists
15196,68,43,316.25,3,Potential Loyalists
15197,30,21,407.36,3,Potential Loyalists
15198,44,17,210.61,3,Potential Loyalists
15199,10,35,1465.95,3,Potential Loyalists
15200,130,28,507.25,0,At-Risk Customers
15201,75,29,565.67,3,Potential Loyalists
15203,26,199,2544.54,3,Potential Loyalists
15207,52,22,482.32,3,Potential Loyalists
15208,59,6,100.4,3,Potential Loyalists
15209,366,11,161.07999999999998,2,Hibernating / Low-Value
15210,14,38,588.1899999999999,3,Potential Loyalists
15211,1,19,309.97,3,Potential Loyalists
15212,12,4,66.68,3,Potential Loyalists
15215,29,72,1295.19,3,Potential Loyalists
15216,254,20,339.69,2,Hibernating / Low-Value
15217,199,28,426.24,0,At-Risk Customers
15218,25,214,3892.52,3,Potential Loyalists
15219,284,16,339.9,2,Hibernating / Low-Value
15221,2,19,1190.0,3,Potential Loyalists
15222,108,107,1881.03,0,At-Risk Customers
15223,245,13,585.7,2,Hibernating / Low-Value
15224,148,19,433.48,0,At-Risk Customers
15227,32,57,1133.04,3,Potential Loyalists
15228,64,99,1929.1,3,Potential Loyalists
15229,222,9,160.5,2,Hibernating / Low-Value
15231,257,13,230.1,2,Hibernating / Low-Value
15233,37,1,59.4,3,Potential Loyalists
15235,5,43,656.4,3,Potential Loyalists
15240,10,127,2178.94,3,Potential Loyalists
15241,66,67,1082.52,3,Potential Loyalists
15242,58,1,47.4,3,Potential Loyalists
15243,71,35,555.59,3,Potential Loyalists
15244,302,12,178.66,2,Hibernating / Low-Value
15245,38,50,1176.18,3,Potential Loyalists
15246,191,18,266.25,0,At-Risk Customers
15247,113,5,197.36,0,At-Risk Customers
15248,47,99,1759.02,3,Potential Loyalists
15249,66,141,2313.24,3,Potential Loyalists
15250,276,3,60.0,2,Hibernating / Low-Value
15251,50,41,3007.64,3,Potential Loyalists
15252,57,66,1029.92,3,Potential Loyalists
15253,39,59,1075.49,3,Potential Loyalists
15254,182,44,693.39,0,At-Risk Customers
15255,36,125,2117.85,3,Potential Loyalists
15256,197,4,71.95,0,At-Risk Customers
15257,50,4,78.75,3,Potential Loyalists
15259,148,48,715.6,0,At-Risk Customers
15260,8,286,5744.52,3,Potential Loyalists
15261,17,67,1161.73,3,Potential Loyalists
15262,16,15,227.12,3,Potential Loyalists
15264,166,31,443.71,0,At-Risk Customers
15265,240,108,1786.97,2,Hibernating / Low-Value
15266,15,33,499.01,3,Potential Loyalists
15268,114,16,373.5,0,At-Risk Customers
15269,16,31,731.91,3,Potential Loyalists
15270,36,106,3956.92,3,Potential Loyalists
15271,1,337,1982.12,3,Potential Loyalists
15272,86,230,1005.49,3,Potential Loyalists
15276,30,135,478.37,3,Potential Loyalists
15277,61,14,220.44,3,Potential Loyalists
15278,197,26,404.36,0,At-Risk Customers
15279,16,65,1044.68,3,Potential Loyalists
15280,124,41,213.25,0,At-Risk Customers
15281,14,342,5219.39,3,Potential Loyalists
15282,206,26,329.09,0,At-Risk Customers
15283,123,8,114.43,0,At-Risk Customers
15284,136,1,24.75,0,At-Risk Customers
15285,43,5,79.8,3,Potential Loyalists
15287,15,13,212.34,3,Potential Loyalists
15288,1,85,1026.31,3,Potential Loyalists
15289,94,36,571.9499999999999,0,At-Risk Customers
15290,29,67,1559.66,3,Potential Loyalists
15291,17,103,4920.5,3,Potential Loyalists
15293,301,19,247.5,2,Hibernating / Low-Value
15294,46,14,215.45000000000002,3,Potential Loyalists
15295,290,53,217.24,2,Hibernating / Low-Value
15296,56,310,5260.84,3,Potential Loyalists
15298,2,242,4474.95,3,Potential Loyalists
15301,4,127,2312.7599999999998,3,Potential Loyalists
15302,366,12,264.2,2,Hibernating / Low-Value
15303,201,31,520.71,0,At-Risk Customers
15304,4,3,50.25,3,Potential Loyalists
15305,191,5,93.6,0,At-Risk Customers
15306,136,88,1334.5,0,At-Risk Customers
15309,246,53,785.21,2,Hibernating / Low-Value
15310,114,33,965.6,0,At-Risk Customers
15311,1,1713,25961.97,3,Potential Loyalists
15312,19,109,1862.44,3,Potential Loyalists
15314,49,24,355.03,3,Potential Loyalists
15317,313,5,129.75,2,Hibernating / Low-Value
15321,73,199,3552.5299999999997,3,Potential Loyalists
15322,112,33,517.07,0,At-Risk Customers
15323,198,26,407.75,0,At-Risk Customers
15324,337,8,140.22,2,Hibernating / Low-Value
15325,31,171,1377.22,3,Potential Loyalists
15326,245,94,1285.46,2,Hibernating / Low-Value
15328,43,7,83.53999999999999,3,Potential Loyalists
15329,10,86,1501.43,3,Potential Loyalists
15331,135,36,583.79,0,At-Risk Customers
15332,5,143,4253.08,3,Potential Loyalists
15336,37,13,216.8,3,Potential Loyalists
15337,47,18,307.72,3,Potential Loyalists
15338,313,59,270.68,2,Hibernating / Low-Value
15339,57,123,843.32,3,Potential Loyalists
15340,197,7,105.5,0,At-Risk Customers
15341,85,1,31.2,3,Potential Loyalists
15346,61,20,343.7,3,Potential Loyalists
15347,2,30,687.85,3,Potential Loyalists
15350,9,30,547.6,3,Potential Loyalists
15351,5,140,1589.71,3,Potential Loyalists
15352,184,34,79.5,0,At-Risk Customers
15353,3,308,2034.18,3,Potential Loyalists
15356,4,235,688.5,3,Potential Loyalists
15358,1,552,7889.33,3,Potential Loyalists
15359,298,16,181.35,2,Hibernating / Low-Value
15361,171,2,190.2,0,At-Risk Customers
15362,84,33,476.61,3,Potential Loyalists
15363,8,34,658.21,3,Potential Loyalists
15365,39,97,2022.76,3,Potential Loyalists
15366,45,83,1361.09,3,Potential Loyalists
15367,54,174,2980.19,3,Potential Loyalists
15368,30,3,65.8,3,Potential Loyalists
15369,128,17,708.8,0,At-Risk Customers
15370,46,46,1196.76,3,Potential Loyalists
15371,298,1,59.4,2,Hibernating / Low-Value
15372,91,9,942.96,3,Potential Loyalists
15373,7,59,599.28,3,Potential Loyalists
15374,260,4,53.28,2,Hibernating / Low-Value
15375,326,5,47.04,2,Hibernating / Low-Value
15377,18,18,862.0500000000001,3,Potential Loyalists
15378,98,12,246.5,0,At-Risk Customers
15379,36,65,1065.4,3,Potential Loyalists
15380,185,8,302.66,0,At-Risk Customers
15381,59,9,439.74,3,Potential Loyalists
15382,10,306,7247.58,3,Potential Loyalists
15384,17,71,1255.18,3,Potential Loyalists
15385,28,6,100.8,3,Potential Loyalists
15387,128,19,450.75,0,At-Risk Customers
15390,32,77,1216.66,3,Potential Loyalists
15391,220,10,200.8,0,At-Risk Customers
15392,10,53,1062.06,3,Potential Loyalists
15393,203,30,621.23,0,At-Risk Customers
15394,31,120,2463.84,3,Potential Loyalists
15400,127,10,238.54999999999998,0,At-Risk Customers
15401,88,11,168.75,3,Potential Loyalists
15402,23,79,912.89,3,Potential Loyalists
15403,127,1,20.4,0,At-Risk Customers
15404,11,13,203.68,3,Potential Loyalists
15405,212,20,279.04,0,At-Risk Customers
15406,89,69,465.16,3,Potential Loyalists
15409,357,9,131.25,2,Hibernating / Low-Value
15410,204,32,800.6,0,At-Risk Customers
15413,327,1,16.5,2,Hibernating / Low-Value
15416,114,33,544.73,0,At-Risk Customers
15418,61,68,439.57,3,Potential Loyalists
15420,70,50,677.06,3,Potential Loyalists
15421,21,256,2724.75,3,Potential Loyalists
15422,15,104,1218.82,3,Potential Loyalists
15423,217,8,139.74,0,At-Risk Customers
15424,99,16,214.44,0,At-Risk Customers
15425,36,130,1591.72,3,Potential Loyalists
15426,5,238,1107.05,3,Potential Loyalists
15428,23,35,593.57,3,Potential Loyalists
15430,103,33,812.95,0,At-Risk Customers
15432,177,4,73.07,0,At-Risk Customers
15434,10,79,1525.58,3,Potential Loyalists
15437,276,12,193.29,2,Hibernating / Low-Value
15439,40,53,1021.85,3,Potential Loyalists
15441,32,54,1103.47,3,Potential Loyalists
15443,110,258,1808.8700000000001,0,At-Risk Customers
15445,226,7,112.85,2,Hibernating / Low-Value
15446,12,114,406.95,3,Potential Loyalists
15447,163,18,302.26,0,At-Risk Customers
15448,310,20,280.25,2,Hibernating / Low-Value
15451,70,60,190.61,3,Potential Loyalists
15452,26,141,1222.28,3,Potential Loyalists
15454,254,15,106.69,2,Hibernating / Low-Value
15456,39,149,1245.14,3,Potential Loyalists
15458,38,6,208.8,3,Potential Loyalists
15459,53,5,120.47999999999999,3,Potential Loyalists
15462,81,28,469.8,3,Potential Loyalists
15465,5,139,2923.13,3,Potential Loyalists
15466,25,205,1187.73,3,Potential Loyalists
15468,28,49,722.83,3,Potential Loyalists
15469,74,17,288.9,3,Potential Loyalists
15470,211,1,8.4,0,At-Risk Customers
15471,16,81,500.78,3,Potential Loyalists
15473,80,1,70.8,3,Potential Loyalists
15474,231,17,124.85,2,Hibernating / Low-Value
15476,16,65,1432.71,3,Potential Loyalists
15478,211,20,391.96,0,At-Risk Customers
15479,369,9,147.4,2,Hibernating / Low-Value
15480,105,158,2232.16,0,At-Risk Customers
15481,37,15,567.0,3,Potential Loyalists
15482,22,31,935.9,3,Potential Loyalists
15483,21,198,597.4399999999999,3,Potential Loyalists
15484,176,44,889.53,0,At-Risk Customers
15485,9,65,2388.19,3,Potential Loyalists
15487,315,14,231.32,2,Hibernating / Low-Value
15488,92,8,191.88,3,Potential Loyalists
15489,36,62,1266.3,3,Potential Loyalists
15490,66,28,217.6,3,Potential Loyalists
15493,25,328,1855.53,3,Potential Loyalists
15494,114,237,1987.81,0,At-Risk Customers
15495,15,19,226.6,3,Potential Loyalists
15496,267,20,120.64,2,Hibernating / Low-Value
15497,18,87,5700.04,3,Potential Loyalists
15498,2,404,10169.98,3,Potential Loyalists
15499,359,42,161.6,2,Hibernating / Low-Value
15501,40,66,348.95,3,Potential Loyalists
15502,4,126,2479.74,3,Potential Loyalists
15503,362,53,120.06,2,Hibernating / Low-Value
15504,156,54,331.22,0,At-Risk Customers
15506,17,108,945.21,3,Potential Loyalists
15509,16,26,133.66,3,Potential Loyalists
15512,26,22,114.88,3,Potential Loyalists
15513,1,205,8669.37,3,Potential Loyalists
15514,15,152,2072.21,3,Potential Loyalists
15515,23,5,91.64999999999999,3,Potential Loyalists
15518,15,227,1934.8,3,Potential Loyalists
15519,19,37,344.61,3,Potential Loyalists
15521,36,187,2700.96,3,Potential Loyalists
15523,51,83,2263.64,3,Potential Loyalists
15524,242,3,49.0,2,Hibernating / Low-Value
15525,9,74,367.43,3,Potential Loyalists
15527,30,148,2650.56,3,Potential Loyalists
15529,2,137,1093.32,3,Potential Loyalists
15530,148,32,234.07,0,At-Risk Customers
15532,12,351,1861.32,3,Potential Loyalists
15534,361,8,162.25,2,Hibernating / Low-Value
15535,40,53,444.37,3,Potential Loyalists
15536,45,15,228.49,3,Potential Loyalists
15540,11,15,239.82,3,Potential Loyalists
15542,148,242,777.85,0,At-Risk Customers
15543,95,29,89.48,0,At-Risk Customers
15544,8,285,4266.22,3,Potential Loyalists
15545,7,30,125.38,3,Potential Loyalists
15546,242,12,1079.1000000000001,2,Hibernating / Low-Value
15547,12,618,4334.22,3,Potential Loyalists
15548,231,22,107.24,2,Hibernating / Low-Value
15549,57,44,578.3,3,Potential Loyalists
15550,14,173,1331.47,3,Potential Loyalists
15551,30,118,1181.67,3,Potential Loyalists
15552,259,12,131.2,2,Hibernating / Low-Value
15555,1,749,6141.03,3,Potential Loyalists
15558,275,21,161.73,2,Hibernating / Low-Value
15559,204,60,1083.9,0,At-Risk Customers
15560,33,10,153.52,3,Potential Loyalists
15561,19,49,673.42,3,Potential Loyalists
15562,60,26,170.01,3,Potential Loyalists
15563,150,137,1275.0,0,At-Risk Customers
15564,99,4,70.74000000000001,0,At-Risk Customers
15566,28,11,213.37,3,Potential Loyalists
15569,26,99,381.91,3,Potential Loyalists
15570,5,428,4195.54,3,Potential Loyalists
15571,22,554,2822.89,3,Potential Loyalists
15572,16,127,1261.65,3,Potential Loyalists
15573,254,109,465.78000000000003,2,Hibernating / Low-Value
15574,8,198,663.22,3,Potential Loyalists
15575,255,3,30.1,2,Hibernating / Low-Value
15577,359,19,107.25,2,Hibernating / Low-Value
15579,19,113,773.05,3,Potential Loyalists
15580,12,224,1264.24,3,Potential Loyalists
15581,2,545,3658.66,3,Potential Loyalists
15583,12,46,107.86,3,Potential Loyalists
15584,35,98,453.99,3,Potential Loyalists
15586,228,27,717.9,2,Hibernating / Low-Value
15587,45,2,162.72,3,Potential Loyalists
15588,313,4,579.6,2,Hibernating / Low-Value
15590,18,84,1411.8,3,Potential Loyalists
15591,218,7,217.9,0,At-Risk Customers
15595,123,2,64.8,0,At-Risk Customers
15596,1,86,1477.05,3,Potential Loyalists
15597,211,15,238.8,0,At-Risk Customers
15598,63,21,297.39,3,Potential Loyalists
15599,81,30,464.91999999999996,3,Potential Loyalists
15600,64,63,1086.24,3,Potential Loyalists
15601,8,443,7488.2699999999995,3,Potential Loyalists
15602,4,73,1608.6,3,Potential Loyalists
15603,284,2,40.0,2,Hibernating / Low-Value
15605,9,43,698.62,3,Potential Loyalists
15606,26,64,2133.31,3,Potential Loyalists
15607,179,88,1362.66,0,At-Risk Customers
15608,51,43,658.95,3,Potential Loyalists
15611,19,41,1068.63,3,Potential Loyalists
15613,246,23,305.5,2,Hibernating / Low-Value
15614,73,61,1621.08,3,Potential Loyalists
15615,26,439,9223.0,3,Potential Loyalists
15616,74,10,233.76,3,Potential Loyalists
15617,32,35,725.1,3,Potential Loyalists
15620,45,26,336.91,3,Potential Loyalists
15622,63,221,3650.13,3,Potential Loyalists
15623,29,83,1839.72,3,Potential Loyalists
15625,12,97,1499.34,3,Potential Loyalists
15626,57,30,376.6,3,Potential Loyalists
15627,93,23,485.78,0,At-Risk Customers
15628,2,155,2647.2,3,Potential Loyalists
15629,86,59,1339.5,3,Potential Loyalists
15630,280,20,295.05,2,Hibernating / Low-Value
15631,278,36,525.39,2,Hibernating / Low-Value
15633,145,159,3400.66,0,At-Risk Customers
15634,19,19,311.1,3,Potential Loyalists
15636,73,30,689.97,3,Potential Loyalists
15637,49,23,435.7,3,Potential Loyalists
15638,14,11,742.01,3,Potential Loyalists
15639,87,42,587.96,3,Potential Loyalists
15640,8,222,6034.7699999999995,3,Potential Loyalists
15641,32,167,2820.38,3,Potential Loyalists
15645,50,14,344.61,3,Potential Loyalists
15646,8,46,459.45,3,Potential Loyalists
15647,51,11,169.0,3,Potential Loyalists
15649,23,7,523.4,3,Potential Loyalists
15650,157,32,484.23,0,At-Risk Customers
15651,56,27,598.84,3,Potential Loyalists
15652,23,70,588.8,3,Potential Loyalists
15658,8,61,1120.57,3,Potential Loyalists
15659,22,10,226.04,3,Potential Loyalists
15660,1,66,1077.22,3,Potential Loyalists
15661,15,33,553.77,3,Potential Loyalists
15662,297,11,273.78000000000003,2,Hibernating / Low-Value
15664,85,53,867.6,3,Potential Loyalists
15665,47,168,1640.76,3,Potential Loyalists
15666,108,64,576.98,0,At-Risk Customers
15670,192,6,139.4,0,At-Risk Customers
15672,361,2,32.55,2,Hibernating / Low-Value
15673,87,119,3021.0,3,Potential Loyalists
15674,53,214,3808.69,3,Potential Loyalists
15675,40,14,218.35,3,Potential Loyalists
15677,57,35,537.85,3,Potential Loyalists
15678,31,78,1318.12,3,Potential Loyalists
15680,2,180,2870.14,3,Potential Loyalists
15681,15,31,1370.22,3,Potential Loyalists
15682,235,25,318.24,2,Hibernating / Low-Value
15683,109,14,287.49,0,At-Risk Customers
15684,183,8,116.25,0,At-Risk Customers
15685,86,17,55.980000000000004,3,Potential Loyalists
15688,54,26,172.67,3,Potential Loyalists
15689,253,13,205.98,2,Hibernating / Low-Value
15691,30,11,332.5,3,Potential Loyalists
15694,1,65,2646.02,3,Potential Loyalists
15695,233,31,550.96,2,Hibernating / Low-Value
15696,59,45,940.71,3,Potential Loyalists
15697,325,13,235.8,2,Hibernating / Low-Value
15698,260,1,15.0,2,Hibernating / Low-Value
15702,112,28,102.62,0,At-Risk Customers
15704,138,85,1412.56,0,At-Risk Customers
15708,5,99,868.52,3,Potential Loyalists
15709,225,16,81.8,2,Hibernating / Low-Value
15710,53,105,805.25,3,Potential Loyalists
15711,192,24,400.35,0,At-Risk Customers
15712,15,109,2310.95,3,Potential Loyalists
15713,2,37,561.84,3,Potential Loyalists
15714,89,12,283.93,3,Potential Loyalists
15715,191,37,638.12,0,At-Risk Customers
15716,5,200,1608.73,3,Potential Loyalists
15717,57,15,391.4,3,Potential Loyalists
15718,176,18,293.79,0,At-Risk Customers
15719,17,825,4824.35,3,Potential Loyalists
15720,186,24,110.54,0,At-Risk Customers
15722,81,88,1723.96,3,Potential Loyalists
15723,47,83,586.96,3,Potential Loyalists
15724,36,6,92.6,3,Potential Loyalists
15726,26,21,296.41,3,Potential Loyalists
15727,23,373,3246.05,3,Potential Loyalists
15728,15,12,544.6,3,Potential Loyalists
15729,36,6,107.55000000000001,3,Potential Loyalists
15730,17,39,573.05,3,Potential Loyalists
15731,189,8,125.3,0,At-Risk Customers
15732,8,84,1314.66,3,Potential Loyalists
15734,72,15,441.35,3,Potential Loyalists
15735,57,17,293.78,3,Potential Loyalists
15736,71,86,1448.54,3,Potential Loyalists
15738,8,266,6101.37,3,Potential Loyalists
15741,94,11,195.87,0,At-Risk Customers
15742,255,37,109.27,2,Hibernating / Low-Value
15747,11,122,1365.37,3,Potential Loyalists
15748,85,14,59.6,3,Potential Loyalists
15750,2,335,3901.371,3,Potential Loyalists
15751,96,112,1149.47,0,At-Risk Customers
15752,8,194,1494.95,3,Potential Loyalists
15754,129,88,2086.78,0,At-Risk Customers
15755,15,215,3353.2599999999998,3,Potential Loyalists
15757,22,133,1994.69,3,Potential Loyalists
15759,147,8,482.84999999999997,0,At-Risk Customers
15761,78,2,37.95,3,Potential Loyalists
15764,70,63,1070.26,3,Potential Loyalists
15765,302,21,298.38,2,Hibernating / Low-Value
15766,92,14,439.5,3,Potential Loyalists
15768,112,1014,9395.81,0,At-Risk Customers
15769,10,1,30.6,3,Potential Loyalists
15770,248,15,283.2,2,Hibernating / Low-Value
15771,240,24,625.45,2,Hibernating / Low-Value
15772,54,14,241.07999999999998,3,Potential Loyalists
15773,45,37,138.84,3,Potential Loyalists
15774,54,77,871.54,3,Potential Loyalists
15777,32,12,445.8,3,Potential Loyalists
15778,67,16,282.45,3,Potential Loyalists
15779,99,5,85.83,0,At-Risk Customers
15782,66,9,317.2,3,Potential Loyalists
15784,103,36,728.08,0,At-Risk Customers
15785,15,113,2048.0299999999997,3,Potential Loyalists
15786,53,177,3054.0,3,Potential Loyalists
15788,144,11,173.23,0,At-Risk Customers
15789,67,89,1270.06,3,Potential Loyalists
15791,165,86,1812.92,0,At-Risk Customers
15792,35,56,919.92,3,Potential Loyalists
15793,14,6,191.4,3,Potential Loyalists
15794,373,12,450.0,2,Hibernating / Low-Value
15795,66,88,1355.94,3,Potential Loyalists
15796,10,146,2038.67,3,Potential Loyalists
15798,128,81,1471.62,0,At-Risk Customers
15799,54,53,490.88,3,Potential Loyalists
15800,89,119,353.4,3,Potential Loyalists
15803,81,36,1281.68,3,Potential Loyalists
15805,21,217,4180.03,3,Potential Loyalists
15807,44,36,757.0799999999999,3,Potential Loyalists
15808,5,602,11883.58,3,Potential Loyalists
15809,95,20,321.74,0,At-Risk Customers
15810,22,75,1418.06,3,Potential Loyalists
15811,1,168,1418.4,3,Potential Loyalists
15812,71,63,826.02,3,Potential Loyalists
15814,29,21,446.81,3,Potential Loyalists
15816,178,10,93.3,0,At-Risk Customers
15817,56,143,2510.5,3,Potential Loyalists
15818,224,9,123.5,2,Hibernating / Low-Value
15819,67,133,1924.94,3,Potential Loyalists
15822,129,26,699.29,0,At-Risk Customers
15823,365,138,3255.58,2,Hibernating / Low-Value
15824,89,22,800.58,3,Potential Loyalists
15826,204,39,646.72,0,At-Risk Customers
15827,8,81,1153.28,3,Potential Loyalists
15828,11,68,983.47,3,Potential Loyalists
15833,373,5,80.4,2,Hibernating / Low-Value
15834,12,98,1401.64,3,Potential Loyalists
15837,121,27,372.28,0,At-Risk Customers
15841,22,26,635.45,3,Potential Loyalists
15842,29,24,472.48,3,Potential Loyalists
15845,172,33,599.76,0,At-Risk Customers
15846,21,29,107.01,3,Potential Loyalists
15847,64,24,356.8,3,Potential Loyalists
15848,257,34,122.99000000000001,2,Hibernating / Low-Value
15850,12,224,665.06,3,Potential Loyalists
15851,162,8,109.73,0,At-Risk Customers
15852,162,6,17.85,0,At-Risk Customers
15854,12,111,1766.32,3,Potential Loyalists
15855,112,12,199.6,0,At-Risk Customers
15856,1,433,10816.63,3,Potential Loyalists
15857,66,7,126.18,3,Potential Loyalists
15858,3,263,1968.68,3,Potential Loyalists
15859,68,18,291.86,3,Potential Loyalists
15860,4,215,1360.73,3,Potential Loyalists
15861,92,246,1143.92,3,Potential Loyalists
15862,9,411,1744.04,3,Potential Loyalists
15863,253,59,248.71,2,Hibernating / Low-Value
15864,17,1,12.6,3,Potential Loyalists
15865,49,81,1149.33,3,Potential Loyalists
15867,5,572,4727.26,3,Potential Loyalists
15868,219,4,94.53,0,At-Risk Customers
15869,262,20,174.01999999999998,2,Hibernating / Low-Value
15870,32,67,350.72,3,Potential Loyalists
15871,73,4,23.15,3,Potential Loyalists
15872,14,84,395.90000000000003,3,Potential Loyalists
15874,23,188,3986.31,3,Potential Loyalists
15875,282,25,111.72,2,Hibernating / Low-Value
